ItemName,Brand,Category,StockQty,ArrivalDate,ExpiryDate,DaysUntilExpiry,DailySaleAvg,SpoilageChance,SuggestedAction,StoreLocation,IsSpoiled,OnPromotion,TemperatureSensitive,StoreID,Zone,TemperatureSupport,DistanceToNearestStore,AvgDailySaleInNearbyStores,InventoryDays,TransferOpportunity,WasteRisk,AvgDaysToExpiry,DemandNearbtMatch,InventoryTurnOverProxy,SpoilageRate,DemandGapScore,TransferPriorityScore,RescuableUnits,WasteSavedProxy,RecommendedAction
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_19,Unassigned ,No supported,7.2,11.245337713915873,3.786407766990291,True,True,2.074,True,0.2641025641025641,False,0.9453377139158725,0.1152850870629113,28.7,28.7,Monitor
Lays Chips 100g,PepsiCo,Snacks,232,2025-06-23,2025-07-03,5.0,9.7,0.96,donate,Kanpur,False,No,False,Kanpur_25,Unassigned ,No supported,9.9,10.508048178652446,23.917525773195877,True,True,2.074,True,0.04181034482758621,False,0.8080481786524469,0.07413286042683,222.3,222.3,Monitor
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_22,North,True,12.5,1.9195677281073207,155.88235294117646,True,True,2.074,True,0.006415094339622641,True,0.21956772810732073,0.01626427615609783,263.3,263.3,Discount
Amul Milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_20,Unassigned ,No supported,14.3,4.636375909755498,2.608695652173913,True,True,2.074,True,0.3833333333333333,False,0.03637590975549809,0.002377510441535823,7.4,7.4,Monitor
Kurkure Masala,PepsiCo,Snacks,148,2025-06-12,2025-06-19,0.5,0.6,1.0,donate,Delhi,True,No,False,Delhi_23,North,True,9.3,0.5482437834889199,246.66666666666669,False,True,2.074,False,0.004054054054054054,True,-0.05175621651108009,-0.0050248753894252506,147.4,147.4,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_12,Unassigned ,No supported,7.2,22.32471749672883,12.247706422018348,True,True,2.074,True,0.08164794007490637,False,0.5247174967288295,0.06398993862546702,245.2,245.2,Discount
Tomato 1kg,Local Farmer,Produce,204,2025-06-18,2025-06-21,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_26,Unassigned ,No supported,9.0,8.244037845131242,21.030927835051546,False,True,2.074,False,0.047549019607843135,False,-1.4559621548687574,-0.14559621548687574,194.3,194.3,Discount
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_24,North,True,6.8,11.502856061971967,4.563106796116505,True,True,2.074,True,0.21914893617021278,False,1.202856061971966,0.15421231563743154,36.7,36.7,Discount
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_21,Unassigned ,No supported,13.1,12.484980536156513,4.836065573770492,True,True,2.074,True,0.20677966101694914,True,0.28498053615651386,0.02021138554301517,46.8,46.8,Discount
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,2025-06-18,2025-06-28,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_13,Unassigned ,No supported,3.9,14.362006955130177,2.9921259842519685,True,True,2.074,True,0.33421052631578946,True,1.6620069551301775,0.3391850928837097,25.3,25.3,Discount
Amul Milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_22,Unassigned ,No supported,10.2,5.134156827101357,2.608695652173913,True,True,2.074,True,0.3833333333333333,False,0.5341568271013575,0.047692573848335494,7.4,7.4,Monitor
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_10,West,False,2.6,26.952747719811818,9.487179487179487,True,True,2.074,True,0.1054054054054054,True,3.552747719811819,0.9868743666143942,198.6,198.6,Discount
Multigrain Cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_27,Unassigned ,No supported,6.3,9.010450801444533,24.88888888888889,True,True,2.074,True,0.04017857142857143,True,0.010450801444532587,0.0014316166362373407,215.0,215.0,Discount
Fish Fillet 300g,FreshCatch,Meat,228,2025-06-23,2025-06-27,0.5,20.6,1.0,donate,Bangalore,True,No,True,Bangalore_14,Unassigned ,No supported,2.2,18.413361407489653,11.067961165048542,False,True,2.074,False,0.09035087719298246,True,-2.1866385925103486,-0.683324560159484,207.4,207.4,Discount
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_15,Unassigned ,No supported,2.3,3.0934219313836357,62.22222222222222,False,True,2.074,False,0.016071428571428573,True,-0.5065780686163643,-0.15350850564132254,220.4,220.4,Donate
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_28,Unassigned ,No supported,6.5,12.682904385072467,1.8978102189781023,False,True,2.074,False,0.5269230769230769,False,-1.0170956149275323,-0.13561274865700432,12.3,12.3,Discount
Lays Chips 100g,PepsiCo,Snacks,232,2025-06-23,2025-07-03,5.0,9.7,0.96,donate,Kanpur,False,No,False,Kanpur_29,Unassigned ,No supported,6.0,8.908025722771482,23.917525773195877,False,True,2.074,False,0.04181034482758621,False,-0.7919742772285172,-0.11313918246121675,222.3,222.3,Monitor
Amul Milk 500ml,Amul,Dairy,11,2025-06-16,2025-06-28,0.5,14.1,0.31,none,Chennai,False,Yes,True,Chennai_23,Unassigned ,No supported,6.6,13.860342051167274,0.7801418439716312,False,True,2.074,False,1.2818181818181817,False,-0.2396579488327255,-0.03153394063588494,0.0,0.0,Discount
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_16,Unassigned ,No supported,6.3,20.166159122013624,11.991869918699186,False,True,2.074,False,0.08338983050847458,False,-4.433840877986377,-0.6073754627378599,270.4,270.4,Monitor
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_30,Unassigned ,No supported,10.6,15.962288650992873,1.8978102189781023,True,True,2.074,True,0.5269230769230769,False,2.2622886509928737,0.1950248837062822,12.3,12.3,Discount
Bingo Mad Angles,ITC,Snacks,60,2025-06-22,2025-07-03,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_25,North,True,11.7,21.406196309089346,2.7777777777777777,False,False,2.074,False,0.36000000000000004,False,-0.19380369091065575,-0.0,38.4,0.0,Monitor
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_24,Unassigned ,No supported,10.8,13.162922750062908,4.836065573770492,True,True,2.074,True,0.20677966101694914,True,0.9629227500629085,0.08160362288668715,46.8,46.8,Discount
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_31,Unassigned ,No supported,2.1,14.416310164098213,9.177215189873417,False,True,2.074,False,0.10896551724137932,True,-1.3836898359017873,-0.4463515599683185,129.2,129.2,Discount
Chicken Breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_32,Unassigned ,No supported,9.0,2.3923402711384227,35.714285714285715,False,True,2.074,False,0.027999999999999997,True,-0.4076597288615771,-0.04076597288615771,97.2,97.2,Donate
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,2025-06-18,2025-06-28,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_17,Unassigned ,No supported,5.5,12.759736556997032,2.9921259842519685,True,True,2.074,True,0.33421052631578946,True,0.05973655699703251,0.009190239538005001,25.3,25.3,Discount
Fish Fillet 300g,FreshCatch,Meat,37,2025-06-15,2025-06-18,0.5,4.2,1.0,donate,Mumbai,True,Yes,True,Mumbai_11,West,False,7.0,4.6464642259741336,8.809523809523808,True,True,2.074,True,0.11351351351351352,True,0.4464642259741334,0.05580802824676667,32.8,32.8,Discount
Tomato 1kg,Local Farmer,Produce,204,2025-06-18,2025-06-21,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_33,Unassigned ,No supported,2.8,10.741726907279363,21.030927835051546,True,True,2.074,True,0.047549019607843135,False,1.0417269072793633,0.2741386598103588,194.3,194.3,Discount
Multigrain Cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_34,Unassigned ,No supported,11.3,9.213323677272925,24.88888888888889,True,True,2.074,True,0.04017857142857143,True,0.21332367727292478,0.017343388396172745,215.0,215.0,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_26,North,True,14.8,2.0956991224080253,131.0,True,True,2.074,True,0.007633587786259542,True,0.09569912240802525,0.0060569064815205855,260.0,260.0,Discount
Bingo Mad Angles,ITC,Snacks,289,2025-06-27,2025-07-07,9.0,13.2,0.49,none,Kanpur,False,No,False,Kanpur_35,Unassigned ,No supported,10.9,12.627603001687785,21.893939393939394,False,True,2.074,False,0.045674740484429065,False,-0.5723969983122146,-0.04810058809346341,275.8,275.8,Monitor
Tomato 1kg,Local Farmer,Produce,204,2025-06-18,2025-06-21,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_36,Unassigned ,No supported,2.7,7.993618184606953,21.030927835051546,False,True,2.074,False,0.047549019607843135,False,-1.706381815393046,-0.46118427443055293,194.3,194.3,Discount
Multigrain Cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_37,Unassigned ,No supported,7.0,8.802100373396888,5.769230769230769,False,True,2.074,False,0.17333333333333334,False,-1.5978996266031125,-0.19973745332538906,49.6,49.6,Monitor
Nestlé Yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_18,Unassigned ,No supported,12.0,20.602001128667425,12.247706422018348,False,True,2.074,False,0.08164794007490637,False,-1.197998871332576,-0.09215375933327508,245.2,245.2,Discount
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_12,West,False,13.5,28.055176116730713,9.487179487179487,True,True,2.074,True,0.1054054054054054,True,4.655176116730715,0.3210466287400493,198.6,198.6,Discount
Amul Milk 500ml,Amul,Dairy,11,2025-06-16,2025-06-28,0.5,14.1,0.31,none,Chennai,False,Yes,True,Chennai_25,Unassigned ,No supported,7.4,14.429563680939827,0.7801418439716312,True,True,2.074,True,1.2818181818181817,False,0.32956368093982746,0.039233771540455646,0.0,0.0,Discount
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_19,Unassigned ,No supported,7.6,19.015229120072846,12.046783625730994,True,True,2.074,True,0.08300970873786409,True,1.9152291200728442,0.22270106047358654,188.9,188.9,Discount
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_27,North,True,10.7,10.741679908177199,20.0,False,True,2.074,False,0.05,False,-2.2583200918228012,-0.1930188112669061,247.0,247.0,Monitor
Chicken Breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_38,Unassigned ,No supported,9.5,2.2757395746719924,35.714285714285715,False,True,2.074,False,0.027999999999999997,True,-0.5242604253280074,-0.04992956431695309,97.2,97.2,Donate
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_26,Unassigned ,No supported,13.8,14.062615978526713,4.836065573770492,True,True,2.074,True,0.20677966101694914,True,1.8626159785267138,0.1258524309815347,46.8,46.8,Discount
Chicken Breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_28,North,True,2.4,15.847439076056629,18.39160839160839,True,True,2.074,True,0.05437262357414449,True,1.5474390760566283,0.4551291400166554,248.7,248.7,Discount
Spinach Bunch,Local Farmer,Produce,115,2025-06-16,2025-06-23,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_39,Unassigned ,No supported,4.5,19.29114541952609,5.133928571428572,False,True,2.074,False,0.19478260869565217,True,-3.10885458047391,-0.5652462873588927,92.6,92.6,Discount
Brown Bun Pack,Harvest Gold,Bakery,90,2025-06-26,2025-07-08,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_27,Unassigned ,No supported,6.0,22.1217299779756,4.017857142857143,False,False,2.074,False,0.24888888888888888,False,-0.27827002202439743,-0.0,67.6,0.0,Monitor
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_20,Unassigned ,No supported,10.2,20.026615284641725,11.991869918699186,False,True,2.074,False,0.08338983050847458,False,-4.5733847153582765,-0.40833792101413185,270.4,270.4,Monitor
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_28,Unassigned ,No supported,3.9,10.362352461066891,4.836065573770492,False,True,2.074,False,0.20677966101694914,True,-1.8376475389331084,-0.3750301099863486,46.8,46.8,Discount
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_29,Unassigned ,No supported,6.8,13.969919007215994,21.93798449612403,True,True,2.074,True,0.04558303886925795,True,1.0699190072159936,0.13716910348922995,270.1,270.1,Discount
Fish Fillet 300g,FreshCatch,Meat,37,2025-06-15,2025-06-18,0.5,4.2,1.0,donate,Mumbai,True,Yes,True,Mumbai_13,West,False,4.7,4.490401128412628,8.809523809523808,True,True,2.074,True,0.11351351351351352,True,0.2904011284126282,0.05094756638818039,32.8,32.8,Discount
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_29,North,True,14.5,1.3959341513881653,155.88235294117646,False,True,2.074,False,0.006415094339622641,True,-0.3040658486118346,-0.01961715152334417,263.3,263.3,Discount
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_40,Unassigned ,No supported,5.3,14.543511428200455,20.07936507936508,True,True,2.074,True,0.04980237154150197,True,1.9435114282004555,0.3084938774921358,240.4,240.4,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_30,North,True,4.1,2.9112452589964097,77.5,True,True,2.074,True,0.012903225806451613,False,0.11124525899640991,0.021812795881649003,214.2,214.2,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,267,2025-06-13,2025-06-16,0.5,21.8,1.0,donate,Bangalore,False,No,True,Bangalore_21,Unassigned ,No supported,3.4,21.81097293384916,12.247706422018348,True,True,2.074,True,0.08164794007490637,False,0.010972933849160427,0.002493848602081915,245.2,245.2,Discount
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_41,Unassigned ,No supported,4.8,11.884317134292463,1.8978102189781023,False,True,2.074,False,0.5269230769230769,False,-1.8156828657075366,-0.31304876994957526,12.3,12.3,Discount
Lays Chips 100g,PepsiCo,Snacks,116,2025-06-14,2025-06-22,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_42,Unassigned ,No supported,13.4,7.044138071645772,16.571428571428573,True,True,2.074,True,0.0603448275862069,True,0.044138071645772214,0.003065143864289737,109.0,109.0,Discount
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_14,West,False,11.0,21.99009772489602,9.487179487179487,False,True,2.074,False,0.1054054054054054,True,-1.4099022751039776,-0.1174918562586648,198.6,198.6,Discount
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_31,North,True,6.2,9.70245420339668,4.563106796116505,False,True,2.074,False,0.21914893617021278,False,-0.5975457966033204,-0.08299247175046116,36.7,36.7,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_32,North,True,6.7,2.5049774972086585,77.5,False,True,2.074,False,0.012903225806451613,False,-0.29502250279134135,-0.03831461075212225,214.2,214.2,Discount
White Bread,Harvest Gold,Bakery,162,2025-06-26,2025-07-02,4.0,14.2,0.57,monitor,Bangalore,False,No,False,Bangalore_22,Unassigned ,No supported,2.6,11.889274821751078,11.408450704225352,False,True,2.074,False,0.08765432098765431,False,-2.310725178248921,-0.6418681050691447,147.8,147.8,Monitor
Multigrain Cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_43,Unassigned ,No supported,2.5,10.238863490818952,5.769230769230769,False,True,2.074,False,0.17333333333333334,False,-0.16113650918104838,-0.04603900262315668,49.6,49.6,Monitor
Brown Bun Pack,Harvest Gold,Bakery,90,2025-06-26,2025-07-08,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_30,Unassigned ,No supported,7.0,23.035786089339567,4.017857142857143,False,False,2.074,True,0.24888888888888888,False,0.6357860893395682,0.0,67.6,0.0,Monitor
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_33,North,True,3.7,2.5485089194796022,77.5,False,True,2.074,False,0.012903225806451613,False,-0.2514910805203976,-0.053508740536254804,214.2,214.2,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_31,Unassigned ,No supported,2.2,10.107821446394412,7.603305785123967,False,True,2.074,False,0.13152173913043477,False,-1.9921785536055872,-0.622555798001746,79.9,79.9,Discount
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_34,North,True,2.8,9.373530564809643,4.563106796116505,False,True,2.074,False,0.21914893617021278,False,-0.9264694351903575,-0.24380774610272568,36.7,36.7,Discount
Lays Chips 100g,PepsiCo,Snacks,232,2025-06-23,2025-07-03,5.0,9.7,0.96,donate,Kanpur,False,No,False,Kanpur_44,Unassigned ,No supported,3.1,11.080239510630289,23.917525773195877,True,True,2.074,True,0.04181034482758621,False,1.3802395106302896,0.3366437830805585,222.3,222.3,Monitor
Amul Milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_32,Unassigned ,No supported,2.3,4.255563482929404,2.608695652173913,False,True,2.074,False,0.3833333333333333,False,-0.3444365170705961,-0.10437470214260487,7.4,7.4,Monitor
Lays Chips 100g,PepsiCo,Snacks,116,2025-06-14,2025-06-22,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_45,Unassigned ,No supported,5.8,8.269674635607801,16.571428571428573,True,True,2.074,True,0.0603448275862069,True,1.2696746356078012,0.18671685817761782,109.0,109.0,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_33,Unassigned ,No supported,14.8,13.994454189529113,7.603305785123967,True,True,2.074,True,0.13152173913043477,False,1.8944541895291138,0.11990216389424771,79.9,79.9,Discount
Amul Milk 500ml,Amul,Dairy,11,2025-06-16,2025-06-28,0.5,14.1,0.31,none,Chennai,False,Yes,True,Chennai_34,Unassigned ,No supported,8.1,13.614357954235233,0.7801418439716312,False,True,2.074,False,1.2818181818181817,False,-0.48564204576476655,-0.05336725777634797,0.0,0.0,Discount
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_23,Unassigned ,No supported,7.8,25.95818349732222,11.991869918699186,True,True,2.074,True,0.08338983050847458,False,1.3581834973222193,0.15433903378661581,270.4,270.4,Monitor
Lays Chips 100g,PepsiCo,Snacks,116,2025-06-14,2025-06-22,0.5,7.0,1.0,donate,Kanpur,True,Yes,False,Kanpur_46,Unassigned ,No supported,4.0,7.7106281302908,16.571428571428573,True,True,2.074,True,0.0603448275862069,True,0.7106281302908002,0.14212562605816004,109.0,109.0,Discount
Brown Bun Pack,Harvest Gold,Bakery,32,2025-06-24,2025-06-27,0.5,21.3,0.6,monitor,Delhi,False,No,False,Delhi_35,North,True,13.6,23.416833020590364,1.5023474178403755,True,True,2.074,True,0.665625,False,2.116833020590363,0.14498856305413446,10.7,10.7,Discount
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_47,Unassigned ,No supported,7.2,13.631404595093173,9.177215189873417,False,True,2.074,False,0.10896551724137932,True,-2.168595404906828,-0.2644628542569303,129.2,129.2,Discount
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_24,Unassigned ,No supported,8.1,20.864712789593106,11.991869918699186,False,True,2.074,False,0.08338983050847458,False,-3.735287210406895,-0.4104711220227357,270.4,270.4,Monitor
Bingo Mad Angles,ITC,Snacks,60,2025-06-22,2025-07-03,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_36,North,True,5.5,19.911568912019725,2.7777777777777777,False,False,2.074,False,0.36000000000000004,False,-1.6884310879802769,-0.0,38.4,0.0,Monitor
Bingo Mad Angles,ITC,Snacks,60,2025-06-22,2025-07-03,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_37,North,True,13.1,17.51829701159428,2.7777777777777777,False,False,2.074,False,0.36000000000000004,False,-4.08170298840572,-0.0,38.4,0.0,Monitor
Spinach Bunch,Local Farmer,Produce,268,2025-06-16,2025-06-24,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_38,North,True,11.7,4.953354735954428,54.69387755102041,True,True,2.074,True,0.01828358208955224,False,0.053354735954427746,0.004201160311372264,263.1,263.1,Discount
